feature_id,explanation
1334,"Pronoun ""it"" following the verb ""put"" in actions involving placement or transfer."
1335,"The preposition ""by"" indicating agency or method."
1336,"Verbs indicating actions directed at or involving ""someone."""
1337,"Past progressive verbs ""was"" and ""were"" in narrative sentences following ""As""."
1338,"Prepositions ""with"" and ""in"" preceding expressions of emotion or physical reactions."
1339,"The token ""Sally"" as the name of a young or little girl in narrative contexts."
1340,"The name ""Tim"" when followed by ""my"" in narrative text."
1341,"The word ""alone"" in contexts emphasizing solitude or being left by others."
1342,"Pronouns ""her"" or ""she"" linked to actions or possession in a personal or narrative context."
1343,"The token ""okay"" in reassuring or comforting expressions."
1344,"Possessive pronouns linked to personal items or relationships, emphasizing ownership or emotional connection."
1345,"Adjectives describing smallness, compactness, or sharpness in objects or materials."
1346,Adjectives describing emotions or traits in narrative contexts involving characters.
1347,"The phrase ""grown ups"" in contexts emphasizing authority, guidance, or exclusivity."
1348,"The pronoun ""me"" in direct speech or descriptive action contexts."
1349,"Words central to action or relationships in storytelling, often involving movement, connection, or decision-making."
1350,"The pronoun ""He"" at the beginning of a sentence."
1351,"Words marking a fortunate or sequential event in storytelling, such as ""luckily"" and ""then""."
1352,"Tokens ""with"" and ""when"" indicating actions or interactions involving others, often in narrative contexts."
1353,"The token ""than"" in comparative phrases indicating superiority or magnitude."
1354,"The phrase ""take care"" or variations describing caretaking responsibilities or actions."
1355,Pronouns and conjunctions in confrontational or possessive contexts.
1356,"Verbs describing purposeful actions or intentions following ""to""."
1357,"The contraction ""n't"" in negative phrases, often expressing inability or refusal."
1358,Words indicating measurable units of time or space in repetitive or continuous contexts.
1359,"The token ""search"" in phrases describing characters seeking something, often in a narrative or exploratory context."
1360,"Dialogue-related tokens, especially verbs or punctuation preceding quoted speech."
1361,"Tokens representing distinct objects, animals, or concepts in a narrative or descriptive context."
1362,"The token ""Bad"" in contexts describing negative outcomes or endings."
1363,"The article ""A"" preceding descriptions of characters or objects in narrative summaries."
1364,"The token ""hat"" when referring to wearing or possessing it in everyday contexts."
1365,"The comma following the word ""Then"" in narrative transitions."
1366,"The verb ""looking"" in contexts of searching or observing."
1367,Question marks in direct speech or dialogue contexts.
1368,"The token ""door"" referring to a physical entrance or exit in a narrative context."
1369,"Tokens introducing a named entity, specifically ""named"" or ""called,"" often preceding ""Max."""
1370,Nouns paired with adjectives in a whimsical or fantastical context.
1371,"The token ""Grand"" preceding familial titles like ""ma"" or ""pa""."
1372,Tokens related to dialogue or narrative twists in emotionally charged or conflict-driven contexts.
1373,"The token ""about"" when introducing a topic, story, or explanation."
1374,"The token ""feel"" or ""felt"" in contexts of emotional states or reactions."
1375,"The conjunction ""but"" following a statement about being scared."
1376,"The coordinating conjunction ""but"" in sentences expressing inability to find something after searching extensively."
1377,"The adjective ""wet"" describing the state of being soaked, often related to rain or water."
1378,"The token ""under"" describing physical placement or entrapment beneath an object."
1379,"Articles, past tense verbs, and introductory words in narrative or descriptive contexts."
1380,Nouns representing animals or objects listed in a series.
1381,"Common pronouns or determiners in narrative context, often preceding or involving action or description."
1382,"Singular tokens ""pistol,"" ""metal,"" or ""8"" in descriptive or narrative contexts."
1383,"The word ""small"" describing a physical object, place, or living thing in a narrative context."
1384,"The adjective ""heavy"" describing physical objects or burdens."
1385,"The token ""When"" initiating a temporal clause describing an event or action."
1386,"The period following lists with ""and"" connecting items."
1387,"Variations of the word ""pretend"" used to describe imaginative or role-playing scenarios."
1388,"The infinitive marker ""to"" preceding the verb ""play"" in sentences about engaging in enjoyable activities."
1389,"The token ""Mum"" in narrative contexts, often paired with family-related actions or emotions."
1390,"Tokens describing magical or fantastical entities, especially fairies, superheroes, and crowns."
1391,"Verbs indicating continuation or initiation of an action, often paired with ""to""."
1392,"The token ""John"" referring to a central character in a narrative context."
1393,"The token ""beach"" in sentences describing recreational activities or personal enjoyment."
1394,"Emotion words expressing surprise or guilt, often in narrative contexts involving characters' feelings or reactions."
1395,"Words conveying subjective perception or evaluation, like ""too"" or ""seemed,"" often describing intensity or feeling."
1396,"The token ""Max"" when introducing or referencing a dog in a descriptive or narrative context."
1397,"Function words ""the"" and ""to"" in contexts involving purchasing or selecting items."
1398,Nouns representing tangible objects or creatures in lists.
1399,"Gendered nouns ""boy"" and ""girl"" in descriptive contexts about personal qualities or behavior."
1400,"The token ""when"" introducing clauses describing conditions or moments of change."
1401,"The proper noun ""Tim"" as the subject in summaries of simple, child-focused actions or events."
1402,"The word ""closer"" describing movement toward a specific object or location."
1403,"Tokens ""tray"" and ""cage"" when associated with objects like ashtrays or birdcages."
1404,"The token ""blue"" when describing objects, clothing, or animals in a narrative context."
1405,"The token ""day"" or ""then"" in the phrase ""From [token] on""."
1406,Commas separating clauses in descriptive or narrative contexts.
1407,"Tokens ""photo"" and ""minute,"" often in contexts of capturing or measuring moments or duration."
1408,Periods concluding a sentence about an action involving a tangible object or creation.
1409,"The word ""time"" in the phrase ""Once upon a time"" in storytelling contexts."
1410,"The phrase ""all day"" often following playful or habitual activities."
1411,Adjectives in dialogue with negative or undesirable connotations.
1412,Negative or emotional adjectives describing feelings or states.
1413,"The phrase ""Once upon a time"" in narrative openings."
1414,"The preposition ""in"" indicating spatial or situational context within a location or action."
1415,"The token ""Once"" at the beginning of a narrative introducing a story."
1416,Singular nouns describing physical objects or spaces in specific contexts.
1417,"The token "","" following a direct address to ""Mom"" in dialogue."
1418,"The token ""explore"" in the context of journeys or adventures."
1419,"The token ""then"" following ""But,"" often introducing an unexpected or consequential event."
1420,Positive sensory or emotional nouns often paired with adjectives or adverbs in descriptive contexts.
1421,"The word ""far"" when describing physical or metaphorical distance in narrative contexts."
1422,"The verbs ""listen"" or ""listened"" in contexts emphasizing advice, warnings, or gut feelings."
1423,"The pronoun ""It"" starting a sentence in dialogue explaining meanings or descriptions."
1424,"The conjunction ""and"" linking two clauses that describe learning, discovery, or emotional realization."
1425,"Coordinating conjunction ""and"" in contexts of emotional or transformative events."
1426,"The token ""together"" when describing collaborative actions or activities."
1427,"Coordinating conjunction ""and"" linking actions in playful, positive contexts."
1428,"The token ""What"" in direct questions within dialogue."
1429,"The word ""Summary"" at the start of a sentence summarizing a story."
1430,"Periods ending sentences about exploration, adventure, or nature."
1431,"The directional word ""down"" in contexts involving motion or descent."
1432,"The token ""place"" when used in contexts involving searching for comfort, safety, or suitability."
1433,"Tokens introducing or separating sections of text, often involving storytelling or narrative structure."
1434,"Titles ""Mr."" or ""Mrs."" followed by a period and a proper name."
1435,"The phrase ""proud of"" in contexts expressing personal accomplishment or self-satisfaction."
1436,"The proper noun ""Anna"" in narrative summaries or dialogue contexts."
1437,"The token ""to"" following a verb of speech and preceding a recipient in dialogue."
1438,"The token ""and"" following a subject smiling and preceding an action or dialogue."
1439,"The token ""in"" following a subject entering a location or situation."
1440,"The token ""there"" introducing a clause describing the existence or presence of something in a location."
1441,"The adverb ""quickly"" in dynamic actions or reactions."
1442,Verbs related to singing in contexts of personal enjoyment or habitual action.
1443,"Parental terms ""dad"" or ""daddy"" following ""mom"" in a familial context."
1444,"The past participle ""been"" following ""had"" to indicate past continuous or perfect tense."
1445,"The word ""lots"" followed by ""of"" describing abundance or quantity."
1446,"The token ""Once"" at the beginning of a classic storytelling phrase."
1447,"The preposition ""to"" indicating movement or arrival at a destination."
1448,"The contraction ""let's"" in direct quotes suggesting cooperative or collective action."
1449,"Vivid or emotionally charged nouns conveying excitement, magic, or intensity."
1450,"The word ""close"" indicating proximity or the act of shutting eyes."
1451,"Specific nouns representing people, objects, or concepts central to the narrative or scene."
1452,"The word ""regular"" in contexts describing ordinary or recurring actions or states."
1453,"Pronouns following ""so"" in causal or explanatory contexts."
1454,"The token ""frog"" in the context of storytelling, often introducing or describing a character."
1455,"The token ""y"" following the word ""boss"" in narrative or descriptive contexts."
1456,"The token ""better"" in contexts describing improved feelings or conditions."
1457,"Tokens referring to a person being directly addressed or mentioned during dialogue, often ""mom"" or ""him""."
1458,"The word ""funny"" when describing objects, actions, or situations with humorous or whimsical qualities."
1459,"The token ""for"" in the phrase ""went for"" describing an activity like a walk or jog."
1460,"The token following ""from"" denoting a location, time, or origin."
1461,"The possessive pronoun ""its"" referring to an entity's attribute or part in narrative contexts."
1462,"Punctuation at the end of sentences or clauses, especially periods and commas."
1463,"The token ""lot"" in the phrase ""a lot of"" indicating abundance or quantity."
1464,"The verb ""arrived"" following ""When"" in sentences describing movement or arrival at a location."
1465,"The word ""blocks"" in contexts related to children's play or construction toys."
1466,"Tokens beginning with ""z"", ""cr"", or forming playful or dynamic animal-related words."
1467,"The token ""night"" when it refers to a specific time or event in a narrative."
1468,"Variants of the verb ""take"" in contexts involving actions or decisions."
1469,"The token ""toys"" in the context of playing with them, often involving possessive pronouns."
1470,"The token ""snow"" in contexts of playing or building snowmen."
1471,"The token ""apped"" in the word ""clapped"" describing joyful hand clapping reactions."
1472,"The token ""tower(s)"" in contexts related to building structures."
1473,"The conjunction ""and"" connecting pairs of names in sentences."
1474,"The conjunction ""and"" linking positive traits or actions, often in adventurous or exploratory contexts."
1475,"Pronouns indicating possession (his, her, its) in contexts of finding or recovering lost items."
1476,"The token ""was"" in contexts expressing happiness or positive emotional states."
1477,"Activates on ""fine"" and commas in storytelling or descriptive contexts."
1478,"The token ""Story"" at the beginning of a narrative or fairy tale opening."
1479,Words representing personified objects in narratives.
1480,"The token ""the"" preceding a location or object in a spatial or descriptive context."
1481,"The verb ""saw"" in a narrative context describing an observation or discovery."
1482,"The token ""soup"" in contexts involving preparation, sharing, or emotional significance."
1483,The period at the end of narrative sentences in a whimsical or playful context.
1484,Exclamation marks in dialogue expressing excitement or surprise.
1485,"The token ""to"" after verbs indicating a return or change in location or state."
1486,"The word ""higher"" in repetitive ""higher and higher"" phrases indicating upward movement or progression."
1487,"The word ""smile"" describing a cheerful facial expression, often paired with ""big"" and ""on her face""."
1488,"Pronouns ""she"" or ""to"" in sentences expressing excitement or anticipation."
1489,"Pronouns referring to objects that are being split, cut, or otherwise divided."
1490,"Pronouns ""she"" or ""he"" initiating actions or observations in narrative contexts."
1491,"The adjective ""bright"" describing vivid or striking visual qualities."
1492,"The contraction ""couldn't"" expressing inability or failure in specific situations."
1493,"The token ""until"" indicating the endpoint of an action or progression."
1494,"The pronouns ""her"" or ""him"" following ""with"" in collaborative or shared activity contexts."
1495,"The token ""hide"" in the phrase ""hide and seek""."
1496,"The token ""picture"" referring to a visual representation created or depicted in various contexts."
1497,"The token ""The"" at the start of a descriptive sentence introducing a noun."
1498,"The indefinite article ""A"" introducing a character or creature in narrative summaries."
1499,"The pronoun ""It"" at the beginning of a sentence describing an object or event."
1500,"Question tags followed by direct speech beginning with ""I"" in conversational contexts."
1501,"The token ""know"" in phrases expressing uncertainty or lack of understanding."
1502,"The proper noun ""Lily"" in sentences describing a young girl and her interests or actions."
1503,Sentences summarizing actions or events involving anthropomorphic animals or human-like characters.
1504,"The token ""car"" referring to a vehicle, often described as red or big."
1505,"Adjectives conveying visual or emotional appeal, often describing objects or entities."
1506,Pronouns or descriptive nouns referring to specific people or objects in narrative contexts.
1507,"Tokens in narrative openings, especially near ""Once upon"" or similar storytelling introductions."
1508,Names of animals introduced in storytelling contexts.
1509,"The token ""remembered"" or ""remembers"" in the context of recalling past events or advice."
1510,"The token ""different"" describing distinction or uniqueness in comparison or context."
1511,"The preposition ""through"" in descriptions of physical traversal or communication pathways."
1512,A comma following the name of a character in a summary sentence.
1513,"The token ""the"" following the verb ""opened"" and preceding a noun indicating an object or location."
1514,Names and titles used in direct address or followed by a comma.
1515,"The adjective ""tall"" describing objects or entities of notable height."
1516,Proper nouns and temporal references in narrative contexts.
1517,"The conjunction ""but"" introducing a contrast or turning point in a narrative."
1518,"The token ""of"" following ""out"" in phrases describing emergence or movement from a place."
1519,"The pronoun ""her"" following the verb ""help"" or ""helps."""
1520,"Common verbs or adverbs in storytelling contexts emphasizing state, action, or quality."
1521,"The verb ""set"" used to describe initiating an action or journey."
1522,"The token "","" following ""Conflict"" in structured feature lists."
1523,"The conjunction ""and"" specifically when linking the names Ben and another character."
1524,"The token ""mom"" in contexts where children communicate directly with their mother."
1525,"The word ""castle"" in contexts describing its construction, location, or imaginative use."
1526,"The word ""with"" in the context of playing or interacting with objects or toys."
1527,Pronouns indicating individuals or groups acting cooperatively or expressing apology or support.
1528,"Prepositions or adjectives in vivid, descriptive contexts often tied to outdoor or playful imagery."
1529,"Verbs conveying emotional reassurance, comfort, or uplifting actions."
1530,"The indefinite article ""a"" introducing a subject or object in a narrative context."
1531,"The word ""key"" used in contexts involving discovery or unlocking objects."
1532,Verbs describing actions or experiences completed by a subject in the past.
1533,"The indefinite article ""a"" introducing subjects or objects in narrative contexts."
1534,"The word ""closer"" describing physical movement or proximity in narrative contexts."
1535,"Words conveying rejection, offers, or physical objects like things, items, dishes."
